EQUIPO,JORNADA,RIVAL,RESULTADO,LOCAL,CUARTO,TITULAR,JUGADOR,MIN,PTS,T2,T2%,T3,T3%,TL,TL%,RO,RD,RT,ASI,PER,REC,TAP,TR,MAT,FP,FR,+/-,VAL
GIR,1,BUR,79,0,2,,9 G. Ferrando,4:51,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,3,0,0,0,0,0,0,0,2,2
GIR,1,BUR,79,0,2,,10 P. Vildoza,6:20,5,2/2,100%,0/1,0%,1/1,100%,0,1,1,1,1,0,0,0,0,0,1,0,6
GIR,1,BUR,79,0,2,1,11 O. Livingston,6:46,2,0/2,0%,0/0,0%,2/2,100%,1,0,1,2,0,0,0,0,0,0,1,-4,4
GIR,1,BUR,79,0,2,,12 M. Geben,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,1,BUR,79,0,2,,21 J. Fernández,5:47,5,1/1,100%,0/2,0%,3/3,100%,0,1,1,1,0,0,0,0,0,1,2,1,6
GIR,1,BUR,79,0,2,1,23 S. Martínez,4:07,0,0/0,0%,0/1,0%,0/0,0%,1,2,3,0,0,0,0,0,0,2,0,-3,0
GIR,1,BUR,79,0,2,,25 N. Maric,4:13,2,0/0,0%,0/0,0%,2/4,50%,0,2,2,0,0,0,0,0,0,0,2,-3,4
GIR,1,BUR,79,0,2,,29 M. Susinskas,5:53,2,1/1,100%,0/0,0%,0/0,0%,1,1,2,1,0,1,0,0,0,1,0,1,5
GIR,1,BUR,79,0,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,1,BUR,79,0,3,,4 P. Busquets,7:04,2,1/2,50%,0/1,0%,0/0,0%,0,0,0,1,0,0,0,0,0,1,0,-8,0
GIR,1,BUR,79,0,3,1,5 D. Needham,5:31,0,0/1,0%,0/2,0%,0/0,0%,0,0,0,0,2,0,0,0,0,1,0,-13,-6
GIR,1,BUR,79,0,3,,7 S. Hollanders,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,1,BUR,79,0,3,1,8 M. Hughes,2:56,0,0/0,0%,0/1,0%,0/0,0%,0,1,1,1,1,1,0,0,0,1,0,-7,0
GIR,1,BUR,79,0,3,,9 G. Ferrando,5:31,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,-11,0
GIR,1,BUR,79,0,3,,10 P. Vildoza,4:29,0,0/0,0%,0/1,0%,0/0,0%,1,2,3,0,0,0,0,0,0,0,0,-4,2
GIR,1,BUR,79,0,3,1,11 O. Livingston,4:29,3,0/1,0%,1/1,100%,0/0,0%,0,1,1,1,0,0,0,0,0,1,1,-2,4
GIR,1,BUR,79,0,3,,12 M. Geben,6:01,2,1/2,50%,0/1,0%,0/0,0%,0,0,0,0,0,1,0,0,0,2,0,-6,-1
GIR,1,BUR,79,0,3,,21 J. Fernández,2:47,3,1/1,100%,0/0,0%,1/1,100%,0,0,0,0,1,0,0,0,0,1,2,-7,3
GIR,1,BUR,79,0,3,1,23 S. Martínez,7:07,2,1/1,100%,0/1,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,0,-17,3
GIR,1,BUR,79,0,3,,25 N. Maric,1:12,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-2,-1
GIR,1,BUR,79,0,3,,29 M. Susinskas,2:53,0,0/0,0%,0/2,0%,0/0,0%,0,0,0,0,0,0,1,1,0,0,0,2,-2
GIR,1,BUR,79,0,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,
GIR,1,BUR,79,0,4,,4 P. Busquets,8:01,11,4/5,80%,0/1,0%,3/3,100%,0,2,2,1,2,0,0,1,0,0,3,6,12
GIR,1,BUR,79,0,4,1,5 D. Needham,4:41,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,3,1,0,0,0,0,1,1,5,1
GIR,1,BUR,79,0,4,,7 S. Hollanders,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,1,BUR,79,0,4,1,8 M. Hughes,4:41,8,1/1,100%,1/3,33%,3/4,75%,1,1,2,1,0,0,0,0,0,0,2,5,10
GIR,1,BUR,79,0,4,,9 G. Ferrando,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,1,BUR,79,0,4,,10 P. Vildoza,5:19,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,2,1,1,0,0,0,0,0,0,1
GIR,1,BUR,79,0,4,1,11 O. Livingston,7:18,5,1/2,50%,1/1,100%,0/0,0%,0,1,1,1,1,1,0,0,0,3,0,-1,3
GIR,1,BUR,79,0,4,,12 M. Geben,3:23,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,3,-1
GIR,1,BUR,79,0,4,,21 J. Fernández,4:03,2,1/1,100%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,2,3
GIR,1,BUR,79,0,4,1,23 S. Martínez,4:36,0,0/0,0%,0/0,0%,0/2,0%,0,1,1,0,0,1,0,0,0,1,1,3,0
GIR,1,BUR,79,0,4,,25 N. Maric,2:34,0,0/1,0%,0/0,0%,0/0,0%,1,0,1,0,0,0,0,1,0,0,0,0,-1
GIR,1,BUR,79,0,4,,29 M. Susinskas,5:24,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,2,1
GIR,1,BUR,79,0,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,0,0,
LLT,1,BAX,104,1,1,,2 K. Kostadinov,3:20,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,2,0,-4,-3
LLT,1,BAX,104,1,1,,3 J. Fernández,4:52,5,1/2,50%,0/0,0%,3/4,75%,0,0,0,0,0,0,0,1,0,0,2,-1,4
LLT,1,BAX,104,1,1,1,6 B. Fitipaldo,6:03,3,0/1,0%,1/3,33%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,2,1
LLT,1,BAX,104,1,1,1,9 M. Huertas,8:07,2,0/3,0%,0/0,0%,2/2,100%,2,1,3,2,3,0,0,0,0,1,1,-1,1
LLT,1,BAX,104,1,1,,11 T. Scrubb,3:57,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,1,0,0,0,0,0,-2,1
LLT,1,BAX,104,1,1,,13 L. Costa,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,1,BAX,104,1,1,,15 J. Sastre,0:58,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,1
LLT,1,BAX,104,1,1,1,19 G. Shermadini,3:38,5,2/2,100%,0/0,0%,1/2,50%,0,0,0,0,0,0,0,0,1,0,1,-3,5
LLT,1,BAX,104,1,1,,21 T. Abromaitis,4:52,2,1/1,100%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,-1,3
LLT,1,BAX,104,1,1,1,31 R. Giedraitis,6:03,4,1/1,100%,0/0,0%,2/2,100%,0,0,0,0,0,1,0,0,1,0,1,2,6
LLT,1,BAX,104,1,1,,35 F. Guerra,3:02,2,1/1,100%,0/0,0%,0/0,0%,1,2,3,1,1,1,0,0,0,1,1,7,6
LLT,1,BAX,104,1,1,1,42 A. Doornekamp,5:08,0,0/0,0%,0/1,0%,0/0,0%,1,0,1,0,0,0,0,0,0,0,0,1,0
LLT,1,BAX,104,1,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,0,0,0,0,0,0,0,0,1
LLT,1,BAX,104,1,2,,2 K. Kostadinov,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,0,1
LLT,1,BAX,104,1,2,,3 J. Fernández,4:41,0,0/1,0%,0/2,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,3,-2
LLT,1,BAX,104,1,2,1,6 B. Fitipaldo,6:43,3,0/0,0%,1/1,100%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,5,2
LLT,1,BAX,104,1,2,1,9 M. Huertas,2:57,6,3/4,75%,0/0,0%,0/0,0%,1,0,1,1,1,0,0,0,0,0,1,3,7
LLT,1,BAX,104,1,2,,11 T. Scrubb,4:23,2,0/1,0%,0/0,0%,2/2,100%,0,1,1,0,0,1,0,0,0,0,1,6,4
LLT,1,BAX,104,1,2,,13 L. Costa,0:04,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,1,BAX,104,1,2,,15 J. Sastre,5:35,0,0/1,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,1,5,0
LLT,1,BAX,104,1,2,1,19 G. Shermadini,6:06,10,3/6,50%,0/0,0%,4/4,100%,3,0,3,1,0,0,0,0,1,0,2,7,13
LLT,1,BAX,104,1,2,,21 T. Abromaitis,5:00,0,0/0,0%,0/0,0%,0/0,0%,0,2,2,0,0,0,0,0,0,0,0,5,2
LLT,1,BAX,104,1,2,1,31 R. Giedraitis,5:37,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,2,-1
LLT,1,BAX,104,1,2,,35 F. Guerra,3:54,0,0/1,0%,0/0,0%,0/0,0%,1,2,3,0,0,0,0,0,0,0,0,1,2
LLT,1,BAX,104,1,2,1,42 A. Doornekamp,5:00,4,0/0,0%,1/1,100%,1/2,50%,0,1,1,0,0,1,0,0,0,1,2,3,6
LLT,1,BAX,104,1,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,1
LLT,1,BAX,104,1,3,,2 K. Kostadinov,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,1,BAX,104,1,3,,3 J. Fernández,4:44,9,2/2,100%,1/1,100%,2/2,100%,0,0,0,1,0,0,0,0,0,1,2,7,11
LLT,1,BAX,104,1,3,1,6 B. Fitipaldo,7:04,5,1/2,50%,1/1,100%,0/0,0%,0,0,0,0,0,1,0,0,0,0,1,5,6
LLT,1,BAX,104,1,3,1,9 M. Huertas,6:32,2,1/4,25%,0/0,0%,0/0,0%,0,1,1,1,0,0,0,0,0,1,0,-3,0
LLT,1,BAX,104,1,3,,11 T. Scrubb,3:07,0,0/0,0%,0/2,0%,0/0,0%,1,0,1,0,0,0,0,1,0,0,0,-1,-2
LLT,1,BAX,104,1,3,,13 L. Costa,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,1,BAX,104,1,3,,15 J. Sastre,1:40,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,9,1
LLT,1,BAX,104,1,3,1,19 G. Shermadini,7:54,6,2/2,100%,0/0,0%,2/2,100%,1,2,3,0,1,0,0,0,1,1,3,4,10
LLT,1,BAX,104,1,3,,21 T. Abromaitis,5:37,3,0/0,0%,1/1,100%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,15,3
LLT,1,BAX,104,1,3,1,31 R. Giedraitis,6:53,3,0/0,0%,1/2,50%,0/0,0%,0,2,2,0,1,1,0,0,0,2,2,10,4
LLT,1,BAX,104,1,3,,35 F. Guerra,1:56,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,1,0,0,0,1,0,3,0
LLT,1,BAX,104,1,3,1,42 A. Doornekamp,4:33,0,0/0,0%,0/2,0%,0/0,0%,0,1,1,0,0,0,0,0,0,2,0,-4,-3
LLT,1,BAX,104,1,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,0,0,0,
LLT,1,BAX,104,1,4,,2 K. Kostadinov,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,1,BAX,104,1,4,,3 J. Fernández,5:28,4,0/0,0%,1/2,50%,1/1,100%,0,0,0,4,0,2,0,0,0,1,0,5,8
LLT,1,BAX,104,1,4,1,6 B. Fitipaldo,5:41,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-1,0
LLT,1,BAX,104,1,4,1,9 M. Huertas,6:16,10,0/1,0%,2/3,67%,4/4,100%,0,1,1,0,2,0,0,0,0,0,4,-9,11
LLT,1,BAX,104,1,4,,11 T. Scrubb,2:01,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-6,0
LLT,1,BAX,104,1,4,,13 L. Costa,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,1,BAX,104,1,4,,15 J. Sastre,3:56,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-8,0
LLT,1,BAX,104,1,4,1,19 G. Shermadini,7:32,7,3/4,75%,0/0,0%,1/1,100%,1,0,1,1,0,0,1,0,0,0,1,-14,10
LLT,1,BAX,104,1,4,,21 T. Abromaitis,2:10,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,0,1,0,0,0,0,1,0,-6,-3
LLT,1,BAX,104,1,4,1,31 R. Giedraitis,6:38,7,2/2,100%,1/2,50%,0/0,0%,1,1,2,0,0,0,0,0,1,0,0,1,8
LLT,1,BAX,104,1,4,,35 F. Guerra,2:19,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,1,1,0,0,0,0,1,0,8,0
LLT,1,BAX,104,1,4,1,42 A. Doornekamp,7:59,0,0/0,0%,0/1,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,0
LLT,1,BAX,104,1,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,
BAX,1,LLT,93,0,1,,0 K. Akobundu,3:54,2,1/1,100%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,1,0,0,1,1
BAX,1,LLT,93,0,1,,2 H. Benitez,5:29,5,2/4,50%,0/0,0%,1/1,100%,0,0,0,1,1,1,0,0,0,0,1,-3,5
BAX,1,LLT,93,0,1,,4 M. Gaspà,0:58,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,1,0,0,0,1,0,2
BAX,1,LLT,93,0,1,1,8 A. Reyes,5:08,2,1/1,100%,0/0,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,0,-1,4
BAX,1,LLT,93,0,1,,11 A. Ubal,3:54,2,0/0,0%,0/0,0%,2/2,100%,0,0,0,0,0,1,0,0,0,2,1,3,2
BAX,1,LLT,93,0,1,,12 M. Steinbergs,5:01,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-6,-1
BAX,1,LLT,93,0,1,1,19 L. Olinde,5:52,5,1/1,100%,1/2,50%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,4,3
BAX,1,LLT,93,0,1,1,32 R. Obasohan,6:03,3,1/1,100%,0/1,0%,1/2,50%,0,0,0,1,1,0,0,0,0,2,1,-2,0
BAX,1,LLT,93,0,1,1,33 G. Golden,6:06,4,2/3,67%,0/0,0%,0/0,0%,1,1,2,3,0,0,0,0,0,0,0,-1,8
BAX,1,LLT,93,0,1,,47 A. Izaw-Bolavie,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
BAX,1,LLT,93,0,1,1,55 D. Pérez,4:36,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,0,1,0,0,0,0,0,0,3,-2
BAX,1,LLT,93,0,1,,99 A. Plummer,2:59,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,2,-1
BAX,1,LLT,93,0,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,1
BAX,1,LLT,93,0,2,,0 K. Akobundu,4:20,0,0/1,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,2,0,-5,-2
BAX,1,LLT,93,0,2,,2 H. Benitez,4:41,2,1/1,100%,0/0,0%,0/0,0%,0,1,1,2,1,0,0,0,0,1,0,-8,3
BAX,1,LLT,93,0,2,,4 M. Gaspà,7:11,6,3/3,100%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,2,0,0,5
BAX,1,LLT,93,0,2,1,8 A. Reyes,6:18,0,0/1,0%,0/1,0%,0/0,0%,0,1,1,1,0,0,0,0,0,1,0,0,-1
BAX,1,LLT,93,0,2,,11 A. Ubal,1:41,0,0/1,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,-4,-1
BAX,1,LLT,93,0,2,,12 M. Steinbergs,4:13,3,0/0,0%,1/2,50%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-3,2
BAX,1,LLT,93,0,2,1,19 L. Olinde,7:13,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,1,-7,2
BAX,1,LLT,93,0,2,1,32 R. Obasohan,3:26,2,1/1,100%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,2,-3,4
BAX,1,LLT,93,0,2,1,33 G. Golden,5:40,4,2/5,40%,0/0,0%,0/0,0%,0,1,1,0,1,0,0,0,0,0,0,-3,1
BAX,1,LLT,93,0,2,,47 A. Izaw-Bolavie,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
BAX,1,LLT,93,0,2,1,55 D. Pérez,3:07,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,-1,0
BAX,1,LLT,93,0,2,,99 A. Plummer,2:10,0,0/0,0%,0/2,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-6,-2
BAX,1,LLT,93,0,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,
BAX,1,LLT,93,0,3,,0 K. Akobundu,4:23,2,1/1,100%,0/0,0%,0/0,0%,1,0,1,1,1,0,0,0,1,0,0,6,3
BAX,1,LLT,93,0,3,,2 H. Benitez,5:45,0,0/2,0%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,1,0,-5,-2
BAX,1,LLT,93,0,3,,4 M. Gaspà,0:10,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-2,0
BAX,1,LLT,93,0,3,1,8 A. Reyes,6:32,1,0/1,0%,0/2,0%,1/1,100%,0,2,2,0,0,0,0,0,0,0,0,-3,0
BAX,1,LLT,93,0,3,,11 A. Ubal,3:28,3,0/0,0%,0/0,0%,3/4,75%,0,1,1,0,0,0,0,0,0,0,2,-6,5
BAX,1,LLT,93,0,3,,12 M. Steinbergs,4:28,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-16,0
BAX,1,LLT,93,0,3,1,19 L. Olinde,5:42,0,0/0,0%,0/1,0%,0/0,0%,0,1,1,0,0,2,0,0,0,0,1,5,3
BAX,1,LLT,93,0,3,1,32 R. Obasohan,3:56,2,0/0,0%,0/0,0%,2/2,100%,0,1,1,0,1,0,0,0,0,1,1,-14,2
BAX,1,LLT,93,0,3,1,33 G. Golden,3:34,2,0/0,0%,0/0,0%,2/2,100%,0,0,0,0,0,0,0,0,0,1,1,-4,2
BAX,1,LLT,93,0,3,,47 A. Izaw-Bolavie,1:53,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,2,0,-9,-3
BAX,1,LLT,93,0,3,1,55 D. Pérez,4:15,2,0/0,0%,0/0,0%,2/2,100%,0,1,1,0,3,0,0,0,0,1,1,-4,0
BAX,1,LLT,93,0,3,,99 A. Plummer,5:54,7,1/2,50%,1/2,50%,2/2,100%,0,0,0,0,0,0,1,0,0,2,1,7,5
BAX,1,LLT,93,0,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,0,0,
BAX,1,LLT,93,0,4,,0 K. Akobundu,3:43,6,3/3,100%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,3,1,0,4,5
BAX,1,LLT,93,0,4,,2 H. Benitez,8:48,6,3/5,60%,0/1,0%,0/0,0%,2,2,4,7,0,0,0,0,0,1,0,13,13
BAX,1,LLT,93,0,4,,4 M. Gaspà,4:45,2,1/1,100%,0/0,0%,0/0,0%,1,0,1,1,0,0,0,0,0,2,1,8,3
BAX,1,LLT,93,0,4,1,8 A. Reyes,4:41,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,-5,1
BAX,1,LLT,93,0,4,,11 A. Ubal,5:42,0,0/1,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,11,0
BAX,1,LLT,93,0,4,,12 M. Steinbergs,0:25,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-5,0
BAX,1,LLT,93,0,4,1,19 L. Olinde,4:45,3,0/1,0%,1/1,100%,0/0,0%,1,0,1,0,0,0,0,1,0,0,1,8,3
BAX,1,LLT,93,0,4,1,32 R. Obasohan,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
BAX,1,LLT,93,0,4,1,33 G. Golden,6:17,8,4/6,67%,0/0,0%,0/0,0%,0,0,0,2,1,0,0,0,0,0,0,2,7
BAX,1,LLT,93,0,4,,47 A. Izaw-Bolavie,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
BAX,1,LLT,93,0,4,1,55 D. Pérez,6:02,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,1,1,0,0,0,0,0,1,-4,2
BAX,1,LLT,93,0,4,,99 A. Plummer,4:52,9,0/1,0%,3/3,100%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,-2,7
BAX,1,LLT,93,0,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,1,0,0,
HIO,1,BRE,87,1,1,1,1 J. Batemon,5:43,5,1/1,100%,1/3,33%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,10,4
HIO,1,BRE,87,1,1,,2 C. Walden,6:21,0,0/0,0%,0/2,0%,0/0,0%,0,0,0,1,0,0,0,0,0,1,0,4,-2
HIO,1,BRE,87,1,1,1,3 M. Ejim,5:43,5,1/1,100%,1/1,100%,0/0,0%,0,2,2,0,0,0,0,0,0,0,1,10,8
HIO,1,BRE,87,1,1,1,4 C. Agada,3:39,7,2/2,100%,1/2,50%,0/0,0%,0,1,1,1,0,0,0,0,0,2,0,4,6
HIO,1,BRE,87,1,1,,5 O. Paulí,4:17,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,2,0,0,0,0,0,0,0,-2,3
HIO,1,BRE,87,1,1,,6 K. Zoriks,4:17,0,0/0,0%,0/2,0%,0/0,0%,0,2,2,0,0,0,0,0,0,0,0,-2,0
HIO,1,BRE,87,1,1,,7 G. Golomán,5:27,2,1/1,100%,0/0,0%,0/0,0%,1,2,3,0,0,0,1,0,1,0,0,0,6
HIO,1,BRE,87,1,1,1,12 A. Diagne,4:33,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,1,0,0,0,1,0,8,0
HIO,1,BRE,87,1,1,,14 M. Sanz,6:21,4,2/2,100%,0/0,0%,0/0,0%,0,2,2,1,1,0,1,0,0,0,0,4,7
HIO,1,BRE,87,1,1,1,16 M. Jiménez,3:39,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,4,0
HIO,1,BRE,87,1,1,,25 C. Krutwig,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
HIO,1,BRE,87,1,1,,52 I. Dabo,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
HIO,1,BRE,87,1,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,0,0,0,-1
HIO,1,BRE,87,1,2,1,1 J. Batemon,7:09,3,0/0,0%,1/1,100%,0/0,0%,0,0,0,1,2,1,0,0,0,0,0,6,3
HIO,1,BRE,87,1,2,,2 C. Walden,1:32,2,1/1,100%,0/0,0%,0/0,0%,0,0,0,1,0,1,0,0,0,1,0,2,3
HIO,1,BRE,87,1,2,1,3 M. Ejim,7:54,3,1/3,33%,0/1,0%,1/2,50%,2,1,3,0,0,0,1,0,0,1,2,6,4
HIO,1,BRE,87,1,2,1,4 C. Agada,3:42,0,0/2,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,1,-1
HIO,1,BRE,87,1,2,,5 O. Paulí,5:58,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,2,2,0,0,0,0,0,0,7,1
HIO,1,BRE,87,1,2,,6 K. Zoriks,6:18,2,1/1,100%,0/0,0%,0/1,0%,0,0,0,1,0,0,0,0,0,0,2,6,4
HIO,1,BRE,87,1,2,,7 G. Golomán,2:51,6,3/4,75%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,1,0,0,4,6
HIO,1,BRE,87,1,2,1,12 A. Diagne,2:08,4,2/2,100%,0/0,0%,0/0,0%,1,1,2,0,0,0,0,0,0,1,0,3,5
HIO,1,BRE,87,1,2,,14 M. Sanz,2:06,2,1/1,100%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,1,2
HIO,1,BRE,87,1,2,1,16 M. Jiménez,5:21,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,1,0,-1,0
HIO,1,BRE,87,1,2,,25 C. Krutwig,5:01,0,0/0,0%,0/0,0%,0/0,0%,1,2,3,0,0,0,0,0,0,1,0,0,2
HIO,1,BRE,87,1,2,,52 I. Dabo,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
HIO,1,BRE,87,1,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,
HIO,1,BRE,87,1,3,1,1 J. Batemon,5:44,0,0/1,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,1,0,0,1,6,0
HIO,1,BRE,87,1,3,,2 C. Walden,3:01,3,0/0,0%,1/2,50%,0/0,0%,0,0,0,1,1,2,0,0,0,2,0,-1,2
HIO,1,BRE,87,1,3,1,3 M. Ejim,5:28,0,0/3,0%,0/1,0%,0/0,0%,1,0,1,0,0,0,0,1,0,0,1,6,-3
HIO,1,BRE,87,1,3,1,4 C. Agada,5:25,4,2/3,67%,0/0,0%,0/1,0%,2,2,4,3,0,1,1,0,0,0,1,1,12
HIO,1,BRE,87,1,3,,5 O. Paulí,3:18,0,0/0,0%,0/1,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,-3,0
HIO,1,BRE,87,1,3,,6 K. Zoriks,4:35,1,0/1,0%,0/1,0%,1/2,50%,1,1,2,2,0,0,0,0,0,1,1,2,2
HIO,1,BRE,87,1,3,,7 G. Golomán,4:30,3,1/1,100%,0/0,0%,1/1,100%,1,2,3,0,1,0,0,0,0,1,1,-1,5
HIO,1,BRE,87,1,3,1,12 A. Diagne,1:17,0,0/1,0%,0/0,0%,0/0,0%,1,0,1,0,0,0,1,0,0,1,0,2,0
