ID_Q;CUARTO;ID_partido;#;EQUIPO;JORNADA;RESULTADO;RIVAL;RESULTADO_RIVAL;LOCAL;TITULAR;VICTORIA;MIN_Q;SEG_Q;PTS_Q;TCA_Q;TCI_Q;TCF_Q;T2A_Q;T2I_Q;T2F_Q;T3A_Q;T3I_Q;T3F_Q;TLA_Q;TLI_Q;TLF_Q;RO_Q;RD_Q;RT_Q;ASI_Q;PER_Q;REC_Q;TAP_Q;TAPR_Q;FP_Q;FPR_Q;MAT_Q;+/-_Q;VAL_Q;MIN_Eq_Q;PTS_Eq_Q;TCA_Eq_Q;TCI_Eq_Q;TCF_Eq_Q;T2A_Eq_Q;T2I_Eq_Q;T2F_Eq_Q;T3A_Eq_Q;T3I_Eq_Q;T3F_Eq_Q;TLA_Eq_Q;TLI_Eq_Q;TLF_Eq_Q;RO_Eq_Q;RD_Eq_Q;RT_Eq_Q;ASI_Eq_Q;PER_Eq_Q;REC_Eq_Q;TAP_Eq_Q;TAPR_Eq_Q;FP_Eq_Q;FPR_Eq_Q;MAT_Eq_Q;VAL_Eq_Q
11_GIR_J4_Q1;1;11_GIR_J4;11;GIR;4;85;DGC;81;True;True;True;6,8;408;6;2;2;0;0;0;0;2;2;0;0;0;0;1;1;2;1;0;1;0;0;0;1;0;2;11;20,0;23;8;15;7;4;7;3;4;8;4;3;4;1;2;6;8;4;6;3;0;0;7;6;2;23
12_GIR_J4_Q1;1;12_GIR_J4;12;GIR;4;85;DGC;81;True;False;True;4,75;285;3;0;0;0;0;0;0;0;0;0;3;4;1;1;0;1;0;0;0;0;0;0;3;0;-2;6;20,0;23;8;15;7;4;7;3;4;8;4;3;4;1;2;6;8;4;6;3;0;0;7;6;2;23
21_GIR_J4_Q1;1;21_GIR_J4;21;GIR;4;85;DGC;81;True;False;True;5,383333333333334;323;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;2;0;0;0;2;0;0;1;-3;20,0;23;8;15;7;4;7;3;4;8;4;3;4;1;2;6;8;4;6;3;0;0;7;6;2;23
23_GIR_J4_Q1;1;23_GIR_J4;23;GIR;4;85;DGC;81;True;True;True;7,383333333333334;443;4;2;3;1;2;2;0;0;1;1;0;0;0;0;2;2;1;0;0;0;0;1;0;1;0;5;20,0;23;8;15;7;4;7;3;4;8;4;3;4;1;2;6;8;4;6;3;0;0;7;6;2;23
25_GIR_J4_Q1;1;25_GIR_J4;25;GIR;4;85;DGC;81;True;True;True;1,7666666666666666;106;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-5;-2;20,0;23;8;15;7;4;7;3;4;8;4;3;4;1;2;6;8;4;6;3;0;0;7;6;2;23
GIR_GIR_J4_Q1;1;GIR_GIR_J4;GIR;GIR;4;85;DGC;81;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;23;8;15;7;4;7;3;4;8;4;3;4;1;2;6;8;4;6;3;0;0;7;6;2;23
2_GIR_J4_Q2;2;2_GIR_J4;2;GIR;4;85;DGC;81;True;False;True;1,85;111;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;-1;-1;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
4_GIR_J4_Q2;2;4_GIR_J4;4;GIR;4;85;DGC;81;True;True;True;4,716666666666667;283;2;1;2;1;1;2;1;0;0;0;0;2;2;0;1;1;0;1;0;0;1;0;1;0;-3;-1;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
5_GIR_J4_Q2;2;5_GIR_J4;5;GIR;4;85;DGC;81;True;True;True;5,8;348;6;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;11;8;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
7_GIR_J4_Q2;2;7_GIR_J4;7;GIR;4;85;DGC;81;True;False;True;3,65;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;-9;0;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
8_GIR_J4_Q2;2;8_GIR_J4;8;GIR;4;85;DGC;81;True;False;True;7,366666666666666;442;5;2;2;0;1;1;0;1;1;0;0;0;0;0;2;2;1;0;0;0;0;0;0;1;3;8;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
9_GIR_J4_Q2;2;9_GIR_J4;9;GIR;4;85;DGC;81;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
10_GIR_J4_Q2;2;10_GIR_J4;10;GIR;4;85;DGC;81;True;False;True;3,8666666666666667;232;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;-1;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
11_GIR_J4_Q2;2;11_GIR_J4;11;GIR;4;85;DGC;81;True;True;True;6,133333333333334;368;5;1;2;1;0;1;1;1;1;0;2;2;0;0;0;0;1;1;0;0;0;0;1;0;3;5;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
12_GIR_J4_Q2;2;12_GIR_J4;12;GIR;4;85;DGC;81;True;False;True;5,016666666666667;301;0;0;1;1;0;0;0;0;1;1;0;0;0;0;2;2;1;0;0;0;0;0;0;0;7;2;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
21_GIR_J4_Q2;2;21_GIR_J4;21;GIR;4;85;DGC;81;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
23_GIR_J4_Q2;2;23_GIR_J4;23;GIR;4;85;DGC;81;True;True;True;6,616666666666666;397;2;1;1;0;1;1;0;0;0;0;0;0;0;2;3;5;0;0;0;0;0;1;0;0;11;6;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
25_GIR_J4_Q2;2;25_GIR_J4;25;GIR;4;85;DGC;81;True;True;True;4,983333333333333;299;4;1;1;0;1;1;0;0;0;0;2;4;2;0;0;0;0;0;0;0;0;0;2;0;-3;4;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
GIR_GIR_J4_Q2;2;GIR_GIR_J4;GIR;GIR;4;85;DGC;81;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;-2;20,0;24;8;13;5;4;7;3;4;6;2;4;8;4;2;10;12;5;4;0;0;1;5;6;1;28
2_GIR_J4_Q3;3;2_GIR_J4;2;GIR;4;85;DGC;81;True;False;True;3,3666666666666667;202;2;0;1;1;0;1;1;0;0;0;2;4;2;0;0;0;0;0;0;0;0;0;2;0;0;1;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
4_GIR_J4_Q3;3;4_GIR_J4;4;GIR;4;85;DGC;81;True;True;True;6,633333333333334;398;0;0;2;2;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;-2;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
5_GIR_J4_Q3;3;5_GIR_J4;5;GIR;4;85;DGC;81;True;True;True;5,35;321;3;1;3;2;0;0;0;1;3;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
7_GIR_J4_Q3;3;7_GIR_J4;7;GIR;4;85;DGC;81;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
8_GIR_J4_Q3;3;8_GIR_J4;8;GIR;4;85;DGC;81;True;False;True;4,65;279;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
9_GIR_J4_Q3;3;9_GIR_J4;9;GIR;4;85;DGC;81;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
10_GIR_J4_Q3;3;10_GIR_J4;10;GIR;4;85;DGC;81;True;False;True;4,65;279;2;1;2;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
11_GIR_J4_Q3;3;11_GIR_J4;11;GIR;4;85;DGC;81;True;True;True;5,35;321;0;0;2;2;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
12_GIR_J4_Q3;3;12_GIR_J4;12;GIR;4;85;DGC;81;True;False;True;5,883333333333334;353;0;0;2;2;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;2;0;0;-1;-3;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
21_GIR_J4_Q3;3;21_GIR_J4;21;GIR;4;85;DGC;81;True;False;True;8,583333333333334;515;6;3;5;2;3;4;1;0;1;1;0;0;0;1;5;6;0;0;0;1;0;0;1;0;1;12;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
23_GIR_J4_Q3;3;23_GIR_J4;23;GIR;4;85;DGC;81;True;True;True;3,3666666666666667;202;2;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;1;1;0;0;3;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
25_GIR_J4_Q3;3;25_GIR_J4;25;GIR;4;85;DGC;81;True;True;True;2,1666666666666665;130;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;2;2;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
GIR_GIR_J4_Q3;3;GIR_GIR_J4;GIR;GIR;4;85;DGC;81;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;20,0;17;6;18;12;5;10;5;1;8;7;4;6;2;3;10;13;0;0;0;2;1;5;5;0;17
2_GIR_J4_Q4;4;2_GIR_J4;2;GIR;4;85;DGC;81;True;False;True;3,4833333333333334;209;2;0;1;1;0;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0;1;0;-4;1;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
4_GIR_J4_Q4;4;4_GIR_J4;4;GIR;4;85;DGC;81;True;True;True;6,516666666666667;391;7;1;2;1;0;0;0;1;2;1;4;5;1;0;1;1;0;0;0;0;0;0;2;0;3;8;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
5_GIR_J4_Q4;4;5_GIR_J4;5;GIR;4;85;DGC;81;True;True;True;3,75;225;0;0;2;2;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;3;0;0;0;-5;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
7_GIR_J4_Q4;4;7_GIR_J4;7;GIR;4;85;DGC;81;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
8_GIR_J4_Q4;4;8_GIR_J4;8;GIR;4;85;DGC;81;True;False;True;3,2;192;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-2;1;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
9_GIR_J4_Q4;4;9_GIR_J4;9;GIR;4;85;DGC;81;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
10_GIR_J4_Q4;4;10_GIR_J4;10;GIR;4;85;DGC;81;True;False;True;5,916666666666667;355;5;2;3;1;1;1;0;1;2;1;0;0;0;1;2;3;2;0;0;0;0;0;0;0;3;9;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
11_GIR_J4_Q4;4;11_GIR_J4;11;GIR;4;85;DGC;81;True;True;True;7,283333333333333;437;3;1;3;2;0;0;0;1;3;2;0;2;2;0;0;0;1;1;0;0;0;1;1;0;-1;-1;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
12_GIR_J4_Q4;4;12_GIR_J4;12;GIR;4;85;DGC;81;True;False;True;2,9;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-3;-1;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
21_GIR_J4_Q4;4;21_GIR_J4;21;GIR;4;85;DGC;81;True;False;True;5,883333333333334;353;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;1;1;0;-2;3;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
23_GIR_J4_Q4;4;23_GIR_J4;23;GIR;4;85;DGC;81;True;True;True;7,1;426;2;1;3;2;1;3;2;0;0;0;0;0;0;1;0;1;2;0;1;1;1;0;0;0;2;4;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
25_GIR_J4_Q4;4;25_GIR_J4;25;GIR;4;85;DGC;81;True;True;True;3,966666666666667;238;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;-1;2;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
GIR_GIR_J4_Q4;4;GIR_GIR_J4;GIR;GIR;4;85;DGC;81;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;-1;20,0;21;6;16;10;3;8;5;3;8;5;6;9;3;3;6;9;5;4;3;2;2;7;6;0;20
1_DGC_J4_Q1;1;1_DGC_J4;1;DGC;4;81;GIR;85;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
2_DGC_J4_Q1;1;2_DGC_J4;2;DGC;4;81;GIR;85;False;True;False;6,8;408;6;2;5;3;2;3;1;0;2;2;2;2;0;0;0;0;2;0;0;0;0;0;1;0;-2;6;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
4_DGC_J4_Q1;1;4_DGC_J4;4;DGC;4;81;GIR;85;False;False;False;0,5;30;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
5_DGC_J4_Q1;1;5_DGC_J4;5;DGC;4;81;GIR;85;False;False;False;4,15;249;6;2;3;1;0;0;0;2;3;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;7;7;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
6_DGC_J4_Q1;1;6_DGC_J4;6;DGC;4;81;GIR;85;False;True;False;5,85;351;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;2;0;0;0;0;1;0;-7;0;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
9_DGC_J4_Q1;1;9_DGC_J4;9;DGC;4;81;GIR;85;False;True;False;8,583333333333334;515;6;2;3;1;1;1;0;1;2;1;1;2;1;0;2;2;0;0;0;0;0;1;2;0;-2;7;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
10_DGC_J4_Q1;1;10_DGC_J4;10;DGC;4;81;GIR;85;False;False;False;1,4166666666666667;85;2;1;1;0;1;1;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;2;4;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
13_DGC_J4_Q1;1;13_DGC_J4;13;DGC;4;81;GIR;85;False;False;False;4,116666666666666;247;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;0;0;3;0;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
18_DGC_J4_Q1;1;18_DGC_J4;18;DGC;4;81;GIR;85;False;True;False;7,6;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;-4;1;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
21_DGC_J4_Q1;1;21_DGC_J4;21;DGC;4;81;GIR;85;False;True;False;5,383333333333334;323;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;0;-4;3;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
23_DGC_J4_Q1;1;23_DGC_J4;23;DGC;4;81;GIR;85;False;False;False;2,4;144;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;-1;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
24_DGC_J4_Q1;1;24_DGC_J4;24;DGC;4;81;GIR;85;False;False;False;3,2;192;2;0;1;1;0;1;1;0;0;0;2;2;0;0;0;0;0;1;1;0;0;2;1;0;2;0;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
DGC_DGC_J4_Q1;1;DGC_DGC_J4;DGC;DGC;4;81;GIR;85;False;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;23;7;15;8;4;8;4;3;7;4;6;8;2;4;5;9;4;4;3;0;0;6;7;0;26
1_DGC_J4_Q2;2;1_DGC_J4;1;DGC;4;81;GIR;85;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
2_DGC_J4_Q2;2;2_DGC_J4;2;DGC;4;81;GIR;85;False;True;False;8,383333333333333;503;5;2;5;3;2;2;0;0;3;3;1;1;0;0;1;1;1;0;1;0;0;0;0;0;-2;5;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
4_DGC_J4_Q2;2;4_DGC_J4;4;DGC;4;81;GIR;85;False;False;False;6,683333333333334;401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;6;-1;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
5_DGC_J4_Q2;2;5_DGC_J4;5;DGC;4;81;GIR;85;False;False;False;3,183333333333333;191;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;-1;-3;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
6_DGC_J4_Q2;2;6_DGC_J4;6;DGC;4;81;GIR;85;False;True;False;6,816666666666666;409;2;1;3;2;1;1;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-3;1;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
9_DGC_J4_Q2;2;9_DGC_J4;9;DGC;4;81;GIR;85;False;True;False;6,383333333333334;383;6;2;4;2;1;2;1;1;2;1;1;1;0;1;1;2;0;0;0;0;0;0;1;0;-1;7;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
10_DGC_J4_Q2;2;10_DGC_J4;10;DGC;4;81;GIR;85;False;False;False;5,233333333333333;314;7;3;5;2;2;3;1;1;2;1;0;0;0;0;1;1;0;0;0;0;0;1;2;0;-5;7;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
13_DGC_J4_Q2;2;13_DGC_J4;13;DGC;4;81;GIR;85;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
18_DGC_J4_Q2;2;18_DGC_J4;18;DGC;4;81;GIR;85;False;True;False;3,8666666666666667;232;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9;-1;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
21_DGC_J4_Q2;2;21_DGC_J4;21;DGC;4;81;GIR;85;False;True;False;3,316666666666667;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-10;-1;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
23_DGC_J4_Q2;2;23_DGC_J4;23;DGC;4;81;GIR;85;False;False;False;6,133333333333334;368;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;1;0;5;3;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
24_DGC_J4_Q2;2;24_DGC_J4;24;DGC;4;81;GIR;85;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
DGC_DGC_J4_Q2;2;DGC_DGC_J4;DGC;DGC;4;81;GIR;85;False;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;20;8;20;12;6;11;5;2;9;7;2;2;0;1;5;6;2;0;2;1;0;6;4;0;17
1_DGC_J4_Q3;3;1_DGC_J4;1;DGC;4;81;GIR;85;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
2_DGC_J4_Q3;3;2_DGC_J4;2;DGC;4;81;GIR;85;False;True;False;5,366666666666666;322;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;-1;-1;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
4_DGC_J4_Q3;3;4_DGC_J4;4;DGC;4;81;GIR;85;False;False;False;3,35;201;0;0;3;3;0;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-5;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
5_DGC_J4_Q3;3;5_DGC_J4;5;DGC;4;81;GIR;85;False;False;False;4,633333333333334;278;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;-1;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
6_DGC_J4_Q3;3;6_DGC_J4;6;DGC;4;81;GIR;85;False;True;False;5,366666666666666;322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;-1;2;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
9_DGC_J4_Q3;3;9_DGC_J4;9;DGC;4;81;GIR;85;False;True;False;6,9;414;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;-2;1;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
10_DGC_J4_Q3;3;10_DGC_J4;10;DGC;4;81;GIR;85;False;False;False;3,1;186;2;1;2;1;1;2;1;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;1;4;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
13_DGC_J4_Q3;3;13_DGC_J4;13;DGC;4;81;GIR;85;False;False;False;5,35;321;6;3;5;2;3;5;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;-1;4;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
18_DGC_J4_Q3;3;18_DGC_J4;18;DGC;4;81;GIR;85;False;True;False;5,366666666666666;322;2;1;3;2;1;2;1;0;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;-1;2;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
21_DGC_J4_Q3;3;21_DGC_J4;21;DGC;4;81;GIR;85;False;True;False;1,2833333333333334;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
23_DGC_J4_Q3;3;23_DGC_J4;23;DGC;4;81;GIR;85;False;False;False;4,65;279;1;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;1;2;0;1;0;1;2;0;0;2;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
24_DGC_J4_Q3;3;24_DGC_J4;24;DGC;4;81;GIR;85;False;False;False;4,633333333333334;278;5;2;3;1;1;1;0;1;2;1;0;1;1;0;1;1;0;0;0;0;0;0;2;0;0;6;20,0;16;7;19;12;6;12;6;1;7;6;1;3;2;3;9;12;5;2;0;1;2;5;5;0;16
